# t_sim_s,t_env_s,alt_m,speed_mps,mass_kg,stage,thrust_N,drag_N,mdot_kgps,q_Pa,rho_kgpm3,mach,fpa_deg,v_vertical_mps,v_horizontal_mps,specific_energy_Jpkg,pos_x_m,pos_y_m,pos_z_m,vel_x_mps,vel_y_mps,vel_z_mps
3853.750,3853.750,425531.047,7654.548,388680.085,1,0.000,0.001,0.000000,0.000,2.406865e-12,11.055,-0.049,-6.576,7654.545,-29351580.796,-4290668.764,4737233.019,-2311194.311,-5932.091,-4370.216,2074.512
3854.000,3854.000,425529.403,7654.549,388680.085,1,0.000,0.001,0.000000,0.000,2.406839e-12,11.055,-0.049,-6.576,7654.546,-29351585.148,-4292151.617,4736140.277,-2310675.592,-5930.730,-4371.719,2075.243
3854.250,3854.250,425527.759,7654.550,388680.085,1,0.000,0.001,0.000000,0.000,2.406897e-12,11.055,-0.049,-6.576,7654.547,-29351589.500,-4293634.129,4735047.160,-2310156.690,-5929.368,-4373.221,2075.974
3854.500,3854.500,425526.115,7654.551,388680.085,1,0.000,0.001,0.000000,0.000,2.406964e-12,11.055,-0.049,-6.576,7654.549,-29351593.854,-4295116.301,4733953.667,-2309637.605,-5928.006,-4374.723,2076.704
3854.750,3854.750,425524.471,7654.553,388680.085,1,0.000,0.001,0.000000,0.000,2.407030e-12,11.055,-0.049,-6.576,7654.550,-29351598.207,-4296598.132,4732859.798,-2309118.338,-5926.643,-4376.224,2077.435
3855.000,3855.000,425522.826,7654.554,388680.085,1,0.000,0.001,0.000000,0.000,2.407015e-12,11.055,-0.049,-6.576,7654.551,-29351602.562,-4298079.623,4731765.555,-2308598.888,-5925.280,-4377.726,2078.165
3855.250,3855.250,425521.182,7654.555,388680.085,1,0.000,0.001,0.000000,0.000,2.407073e-12,11.055,-0.049,-6.576,7654.553,-29351606.916,-4299560.772,4730670.936,-2308079.255,-5923.917,-4379.226,2078.895
3855.500,3855.500,425519.538,7654.557,388680.085,1,0.000,0.001,0.000000,0.000,2.407140e-12,11.055,-0.049,-6.576,7654.554,-29351611.272,-4301041.581,4729575.941,-2307559.440,-5922.552,-4380.727,2079.625
3855.750,3855.750,425517.894,7654.558,388680.085,1,0.000,0.001,0.000000,0.000,2.407206e-12,11.055,-0.049,-6.576,7654.555,-29351615.628,-4302522.049,4728480.572,-2307039.442,-5921.188,-4382.227,2080.355
3856.000,3856.000,425516.250,7654.559,388680.085,1,0.000,0.001,0.000000,0.000,2.407189e-12,11.055,-0.049,-6.576,7654.556,-29351619.984,-4304002.175,4727384.828,-2306519.262,-5919.823,-4383.727,2081.085
3856.250,3856.250,425514.606,7654.560,388680.085,1,0.000,0.001,0.000000,0.000,2.407255e-12,11.055,-0.049,-6.576,7654.558,-29351624.341,-4305481.960,4726288.709,-2305998.900,-5918.457,-4385.226,2081.814
3856.500,3856.500,425512.962,7654.562,388680.085,1,0.000,0.001,0.000000,0.000,2.407322e-12,11.055,-0.049,-6.576,7654.559,-29351628.699,-4306961.403,4725192.215,-2305478.355,-5917.091,-4386.725,2082.544
3856.750,3856.750,425511.318,7654.563,388680.085,1,0.000,0.001,0.000000,0.000,2.407380e-12,11.055,-0.049,-6.576,7654.560,-29351633.057,-4308440.506,4724095.346,-2304957.628,-5915.725,-4388.224,2083.273
3857.000,3857.000,425509.674,7654.564,388680.085,1,0.000,0.001,0.000000,0.000,2.407363e-12,11.055,-0.049,-6.576,7654.562,-29351637.416,-4309919.266,4722998.103,-2304436.719,-5914.358,-4389.722,2084.002
3857.250,3857.250,425508.030,7654.566,388680.085,1,0.000,0.001,0.000000,0.000,2.407421e-12,11.055,-0.049,-6.576,7654.563,-29351641.775,-4311397.684,4721900.485,-2303915.627,-5912.990,-4391.220,2084.731
3857.500,3857.500,425506.386,7654.567,388680.085,1,0.000,0.001,0.000000,0.000,2.407488e-12,11.055,-0.049,-6.576,7654.564,-29351646.135,-4312875.761,4720802.493,-2303394.354,-5911.623,-4392.718,2085.459
3857.750,3857.750,425504.742,7654.568,388680.085,1,0.000,0.001,0.000000,0.000,2.407555e-12,11.055,-0.049,-6.576,7654.565,-29351650.495,-4314353.496,4719704.126,-2302872.898,-5910.254,-4394.216,2086.188
3858.000,3858.000,425503.098,7654.569,388680.085,1,0.000,0.001,0.000000,0.000,2.407546e-12,11.055,-0.049,-6.576,7654.567,-29351654.856,-4315830.888,4718605.385,-2302351.260,-5908.885,-4395.713,2086.916
3858.250,3858.250,425501.454,7654.571,388680.085,1,0.000,0.001,0.000000,0.000,2.407613e-12,11.055,-0.049,-6.576,7654.568,-29351659.217,-4317307.938,4717506.270,-2301829.440,-5907.516,-4397.209,2087.644
3858.500,3858.500,425499.809,7654.572,388680.085,1,0.000,0.001,0.000000,0.000,2.407679e-12,11.055,-0.049,-6.576,7654.569,-29351663.579,-4318784.646,4716406.780,-2301307.438,-5906.146,-4398.705,2088.372
3858.750,3858.750,425498.165,7654.573,388680.085,1,0.000,0.001,0.000000,0.000,2.407738e-12,11.055,-0.049,-6.576,7654.570,-29351667.942,-4320261.011,4715306.917,-2300785.254,-5904.776,-4400.201,2089.100
3859.000,3859.000,425496.521,7654.575,388680.085,1,0.000,0.001,0.000000,0.000,2.407704e-12,11.055,-0.049,-6.577,7654.572,-29351672.305,-4321737.034,4714206.680,-2300262.888,-5903.405,-4401.697,2089.828
3859.250,3859.250,425494.877,7654.576,388680.085,1,0.000,0.001,0.000000,0.000,2.407771e-12,11.055,-0.049,-6.577,7654.573,-29351676.669,-4323212.714,4713106.068,-2299740.340,-5902.034,-4403.192,2090.555
3859.500,3859.500,425493.233,7654.577,388680.085,1,0.000,0.001,0.000000,0.000,2.407837e-12,11.055,-0.049,-6.577,7654.574,-29351681.033,-4324688.051,4712005.084,-2299217.610,-5900.663,-4404.687,2091.283
3859.750,3859.750,425491.589,7654.578,388680.085,1,0.000,0.001,0.000000,0.000,2.407904e-12,11.055,-0.049,-6.577,7654.576,-29351685.397,-4326163.045,4710903.725,-2298694.698,-5899.290,-4406.182,2092.010
3860.000,3860.000,425489.945,7654.580,388680.085,1,0.000,0.001,0.000000,0.000,2.407886e-12,11.055,-0.049,-6.577,7654.577,-29351689.763,-4327637.696,4709801.993,-2298171.605,-5897.918,-4407.676,2092.737
3860.250,3860.250,425488.300,7654.581,388680.085,1,0.000,0.001,0.000000,0.000,2.407945e-12,11.056,-0.049,-6.577,7654.578,-29351694.128,-4329112.004,4708699.887,-2297648.330,-5896.545,-4409.170,2093.464
3860.500,3860.500,425486.656,7654.582,388680.085,1,0.000,0.001,0.000000,0.000,2.408011e-12,11.056,-0.049,-6.577,7654.579,-29351698.495,-4330585.969,4707597.408,-2297124.873,-5895.171,-4410.663,2094.190
3860.750,3860.750,425485.012,7654.584,388680.085,1,0.000,0.001,0.000000,0.000,2.408078e-12,11.056,-0.049,-6.577,7654.581,-29351702.861,-4332059.590,4706494.555,-2296601.235,-5893.797,-4412.156,2094.917
3861.000,3861.000,425483.368,7654.585,388680.085,1,0.000,0.001,0.000000,0.000,2.408061e-12,11.056,-0.049,-6.577,7654.582,-29351707.229,-4333532.867,4705391.330,-2296077.415,-5892.423,-4413.649,2095.643
3861.250,3861.250,425481.724,7654.586,388680.085,1,0.000,0.001,0.000000,0.000,2.408128e-12,11.056,-0.049,-6.577,7654.583,-29351711.597,-4335005.801,4704287.731,-2295553.413,-5891.048,-4415.142,2096.370
3861.500,3861.500,425480.080,7654.587,388680.085,1,0.000,0.001,0.000000,0.000,2.408194e-12,11.056,-0.049,-6.577,7654.585,-29351715.965,-4336478.391,4703183.759,-2295029.230,-5889.673,-4416.634,2097.096
3861.750,3861.750,425478.436,7654.589,388680.085,1,0.000,0.001,0.000000,0.000,2.408261e-12,11.056,-0.049,-6.577,7654.586,-29351720.334,-4337950.638,4702079.414,-2294504.865,-5888.297,-4418.126,2097.821
3862.000,3862.000,425476.791,7654.590,388680.085,1,0.000,0.001,0.000000,0.000,2.408235e-12,11.056,-0.049,-6.577,7654.587,-29351724.703,-4339422.540,4700974.696,-2293980.319,-5886.920,-4419.617,2098.547
3862.250,3862.250,425475.147,7654.591,388680.085,1,0.000,0.001,0.000000,0.000,2.408293e-12,11.056,-0.049,-6.577,7654.588,-29351729.073,-4340894.098,4699869.605,-2293455.592,-5885.544,-4421.108,2099.273
3862.500,3862.500,425473.503,7654.593,388680.085,1,0.000,0.001,0.000000,0.000,2.408360e-12,11.056,-0.049,-6.577,7654.590,-29351733.444,-4342365.312,4698764.142,-2292930.683,-5884.166,-4422.599,2099.998
3862.750,3862.750,425471.859,7654.594,388680.085,1,0.000,0.001,0.000000,0.000,2.408427e-12,11.056,-0.049,-6.577,7654.591,-29351737.815,-4343836.181,4697658.306,-2292405.593,-5882.789,-4424.089,2100.723
3863.000,3863.000,425470.215,7654.595,388680.085,1,0.000,0.001,0.000000,0.000,2.408411e-12,11.056,-0.049,-6.577,7654.592,-29351742.186,-4345306.706,4696552.097,-2291880.321,-5881.411,-4425.579,2101.448
3863.250,3863.250,425468.570,7654.596,388680.085,1,0.000,0.001,0.000000,0.000,2.408478e-12,11.056,-0.049,-6.577,7654.594,-29351746.558,-4346776.886,4695445.516,-2291354.869,-5880.032,-4427.069,2102.173
3863.500,3863.500,425466.926,7654.598,388680.085,1,0.000,0.001,0.000000,0.000,2.408544e-12,11.056,-0.049,-6.577,7654.595,-29351750.931,-4348246.722,4694338.563,-2290829.235,-5878.653,-4428.558,2102.898
3863.750,3863.750,425465.282,7654.599,388680.085,1,0.000,0.001,0.000000,0.000,2.408603e-12,11.056,-0.049,-6.577,7654.596,-29351755.304,-4349716.213,4693231.237,-2290303.420,-5877.273,-4430.047,2103.622
3864.000,3864.000,425463.638,7654.600,388680.085,1,0.000,0.001,0.000000,0.000,2.408577e-12,11.056,-0.049,-6.577,7654.597,-29351759.677,-4351185.358,4692123.539,-2289777.424,-5875.893,-4431.536,2104.347
3864.250,3864.250,425461.994,7654.602,388680.085,1,0.000,0.001,0.000000,0.000,2.408644e-12,11.056,-0.049,-6.577,7654.599,-29351764.051,-4352654.159,4691015.469,-2289251.246,-5874.513,-4433.024,2105.071
3864.500,3864.500,425460.350,7654.603,388680.085,1,0.000,0.001,0.000000,0.000,2.408711e-12,11.056,-0.049,-6.577,7654.600,-29351768.426,-4354122.615,4689907.027,-2288724.888,-5873.132,-4434.512,2105.795
3864.750,3864.750,425458.705,7654.604,388680.085,1,0.000,0.001,0.000000,0.000,2.408768e-12,11.056,-0.049,-6.577,7654.601,-29351772.801,-4355590.725,4688798.213,-2288198.349,-5871.750,-4436.000,2106.519
3865.000,3865.000,425457.061,7654.605,388680.085,1,0.000,0.001,0.000000,0.000,2.408761e-12,11.056,-0.049,-6.577,7654.603,-29351777.177,-4357058.490,4687689.028,-2287671.629,-5870.368,-4437.487,2107.243
3865.250,3865.250,425455.417,7654.607,388680.085,1,0.000,0.001,0.000000,0.000,2.408828e-12,11.056,-0.049,-6.577,7654.604,-29351781.553,-4358525.909,4686579.470,-2287144.728,-5868.986,-4438.974,2107.966
3865.500,3865.500,425453.773,7654.608,388680.085,1,0.000,0.001,0.000000,0.000,2.408894e-12,11.056,-0.049,-6.577,7654.605,-29351785.929,-4359992.983,4685469.541,-2286617.646,-5867.603,-4440.460,2108.690
3865.750,3865.750,425452.129,7654.609,388680.085,1,0.000,0.001,0.000000,0.000,2.408953e-12,11.056,-0.049,-6.577,7654.606,-29351790.306,-4361459.711,4684359.240,-2286090.383,-5866.220,-4441.946,2109.413
3866.000,3866.000,425450.484,7654.611,388680.085,1,0.000,0.001,0.000000,0.000,2.408934e-12,11.056,-0.049,-6.577,7654.608,-29351794.684,-4362926.093,4683248.568,-2285562.939,-5864.836,-4443.432,2110.136
3866.250,3866.250,425448.840,7654.612,388680.085,1,0.000,0.001,0.000000,0.000,2.408992e-12,11.056,-0.049,-6.577,7654.609,-29351799.062,-4364392.128,4682137.524,-2285035.315,-5863.452,-4444.917,2110.859
3866.500,3866.500,425447.196,7654.613,388680.085,1,0.000,0.001,0.000000,0.000,2.409059e-12,11.056,-0.049,-6.577,7654.610,-29351803.441,-4365857.818,4681026.109,-2284507.510,-5862.067,-4446.403,2111.581
3866.750,3866.750,425445.552,7654.614,388680.085,1,0.000,0.001,0.000000,0.000,2.409126e-12,11.056,-0.049,-6.577,7654.612,-29351807.820,-4367323.162,4679914.323,-2283979.524,-5860.682,-4447.887,2112.304
3867.000,3867.000,425443.908,7654.616,388680.085,1,0.000,0.001,0.000000,0.000,2.409118e-12,11.056,-0.049,-6.577,7654.613,-29351812.199,-4368788.159,4678802.165,-2283451.358,-5859.296,-4449.372,2113.026
3867.250,3867.250,425442.263,7654.617,388680.085,1,0.000,0.001,0.000000,0.000,2.409185e-12,11.056,-0.049,-6.577,7654.614,-29351816.579,-4370252.810,4677689.637,-2282923.011,-5857.910,-4450.856,2113.748
3867.500,3867.500,425440.619,7654.618,388680.085,1,0.000,0.001,0.000000,0.000,2.409243e-12,11.056,-0.049,-6.577,7654.615,-29351820.960,-4371717.114,4676576.738,-2282394.484,-5856.524,-4452.339,2114.470
3867.750,3867.750,425438.975,7654.619,388680.085,1,0.000,0.001,0.000000,0.000,2.409318e-12,11.056,-0.049,-6.577,7654.617,-29351825.341,-4373181.072,4675463.467,-2281865.776,-5855.136,-4453.823,2115.192
3868.000,3868.000,425437.331,7654.621,388680.085,1,0.000,0.001,0.000000,0.000,2.409284e-12,11.056,-0.049,-6.577,7654.618,-29351829.723,-4374644.682,4674349.826,-2281336.888,-5853.749,-4455.306,2115.914
3868.250,3868.250,425435.687,7654.622,388680.085,1,0.000,0.001,0.000000,0.000,2.409350e-12,11.056,-0.049,-6.577,7654.619,-29351834.105,-4376107.946,4673235.814,-2280807.819,-5852.361,-4456.788,2116.636
3868.500,3868.500,425434.042,7654.623,388680.085,1,0.000,0.001,0.000000,0.000,2.409409e-12,11.056,-0.049,-6.577,7654.620,-29351838.487,-4377570.863,4672121.432,-2280278.570,-5850.973,-4458.271,2117.357
3868.750,3868.750,425432.398,7654.625,388680.085,1,0.000,0.001,0.000000,0.000,2.409475e-12,11.056,-0.049,-6.577,7654.622,-29351842.870,-4379033.432,4671006.679,-2279749.140,-5849.584,-4459.753,2118.078
3869.000,3869.000,425430.754,7654.626,388680.085,1,0.000,0.001,0.000000,0.000,2.409451e-12,11.056,-0.049,-6.577,7654.623,-29351847.254,-4380495.655,4669891.556,-2279219.531,-5848.194,-4461.234,2118.799
3869.250,3869.250,425429.110,7654.627,388680.085,1,0.000,0.001,0.000000,0.000,2.409517e-12,11.056,-0.049,-6.577,7654.624,-29351851.638,-4381957.530,4668776.062,-2278689.741,-5846.805,-4462.715,2119.520
3869.500,3869.500,425427.466,7654.628,388680.085,1,0.000,0.001,0.000000,0.000,2.409584e-12,11.056,-0.049,-6.577,7654.626,-29351856.022,-4383419.057,4667660.198,-2278159.771,-5845.414,-4464.196,2120.241
3869.750,3869.750,425425.821,7654.630,388680.085,1,0.000,0.001,0.000000,0.000,2.409642e-12,11.056,-0.049,-6.577,7654.627,-29351860.407,-4384880.237,4666543.964,-2277629.620,-5844.023,-4465.677,2120.961
3870.000,3870.000,425424.177,7654.631,388680.085,1,0.000,0.001,0.000000,0.000,2.409624e-12,11.056,-0.049,-6.577,7654.628,-29351864.792,-4386341.069,4665427.360,-2277099.290,-5842.632,-4467.157,2121.682
3870.250,3870.250,425422.533,7654.632,388680.085,1,0.000,0.001,0.000000,0.000,2.409690e-12,11.056,-0.049,-6.577,7654.629,-29351869.178,-4387801.553,4664310.386,-2276568.780,-5841.241,-4468.637,2122.402
3870.500,3870.500,425420.889,7654.634,388680.085,1,0.000,0.001,0.000000,0.000,2.409757e-12,11.056,-0.049,-6.577,7654.631,-29351873.565,-4389261.689,4663193.042,-2276038.089,-5839.848,-4470.116,2123.122
3870.750,3870.750,425419.245,7654.635,388680.085,1,0.000,0.001,0.000000,0.000,2.409816e-12,11.056,-0.049,-6.577,7654.632,-29351877.951,-4390721.477,4662075.328,-2275507.219,-5838.456,-4471.595,2123.842
3871.000,3871.000,425417.601,7654.636,388680.085,1,0.000,0.001,0.000000,0.000,2.409817e-12,11.056,-0.049,-6.577,7654.633,-29351882.339,-4392180.917,4660957.244,-2274976.168,-5837.063,-4473.074,2124.562
3871.250,3871.250,425415.956,7654.637,388680.085,1,0.000,0.001,0.000000,0.000,2.409875e-12,11.056,-0.049,-6.577,7654.635,-29351886.727,-4393640.008,4659838.791,-2274444.938,-5835.669,-4474.552,2125.281
3871.500,3871.500,425414.312,7654.639,388680.085,1,0.000,0.001,0.000000,0.000,2.409942e-12,11.056,-0.049,-6.577,7654.636,-29351891.115,-4395098.751,4658719.968,-2273913.528,-5834.275,-4476.030,2126.000
3871.750,3871.750,425412.668,7654.640,388680.085,1,0.000,0.001,0.000000,0.000,2.410009e-12,11.056,-0.049,-6.577,7654.637,-29351895.504,-4396557.146,4657600.775,-2273381.938,-5832.881,-4477.508,2126.720
3872.000,3872.000,425411.024,7654.641,388680.085,1,0.000,0.001,0.000000,0.000,2.409982e-12,11.056,-0.049,-6.577,7654.638,-29351899.893,-4398015.192,4656481.214,-2272850.168,-5831.486,-4478.985,2127.439
3872.250,3872.250,425409.380,7654.643,388680.085,1,0.000,0.001,0.000000,0.000,2.410049e-12,11.056,-0.049,-6.577,7654.640,-29351904.282,-4399472.889,4655361.283,-2272318.218,-5830.090,-4480.462,2128.157
3872.500,3872.500,425407.736,7654.644,388680.085,1,0.000,0.001,0.000000,0.000,2.410116e-12,11.056,-0.049,-6.577,7654.641,-29351908.672,-4400930.237,4654240.983,-2271786.089,-5828.695,-4481.939,2128.876
3872.750,3872.750,425406.092,7654.645,388680.085,1,0.000,0.001,0.000000,0.000,2.410182e-12,11.056,-0.049,-6.577,7654.642,-29351913.063,-4402387.236,4653120.313,-2271253.780,-5827.298,-4483.415,2129.595
3873.000,3873.000,425404.447,7654.646,388680.085,1,0.000,0.001,0.000000,0.000,2.410149e-12,11.056,-0.049,-6.577,7654.644,-29351917.454,-4403843.886,4651999.275,-2270721.292,-5825.902,-4484.891,2130.313
3873.250,3873.250,425402.803,7654.648,388680.085,1,0.000,0.001,0.000000,0.000,2.410215e-12,11.056,-0.049,-6.577,7654.645,-29351921.846,-4405300.187,4650877.868,-2270188.624,-5824.504,-4486.367,2131.031
3873.500,3873.500,425401.159,7654.649,388680.085,1,0.000,0.001,0.000000,0.000,2.410282e-12,11.056,-0.049,-6.576,7654.646,-29351926.238,-4406756.138,4649756.092,-2269655.776,-5823.107,-4487.842,2131.749
3873.750,3873.750,425399.515,7654.650,388680.085,1,0.000,0.001,0.000000,0.000,2.410349e-12,11.056,-0.049,-6.576,7654.647,-29351930.630,-4408211.740,4648633.947,-2269122.749,-5821.708,-4489.317,2132.467
3874.000,3874.000,425397.871,7654.651,388680.085,1,0.000,0.001,0.000000,0.000,2.410332e-12,11.057,-0.049,-6.576,7654.649,-29351935.023,-4409666.992,4647511.433,-2268589.543,-5820.310,-4490.791,2133.185
3874.250,3874.250,425396.227,7654.653,388680.085,1,0.000,0.001,0.000000,0.000,2.410390e-12,11.057,-0.049,-6.576,7654.650,-29351939.416,-4411121.895,4646388.551,-2268056.157,-5818.911,-4492.265,2133.902
3874.500,3874.500,425394.583,7654.654,388680.085,1,0.000,0.001,0.000000,0.000,2.410457e-12,11.057,-0.049,-6.576,7654.651,-29351943.810,-4412576.448,4645265.301,-2267522.592,-5817.511,-4493.739,2134.620
3874.750,3874.750,425392.939,7654.655,388680.085,1,0.000,0.001,0.000000,0.000,2.410524e-12,11.057,-0.049,-6.576,7654.653,-29351948.204,-4414030.650,4644141.682,-2266988.847,-5816.111,-4495.213,2135.337
3875.000,3875.000,425391.295,7654.657,388680.085,1,0.000,0.001,0.000000,0.000,2.410507e-12,11.057,-0.049,-6.576,7654.654,-29351952.599,-4415484.503,4643017.694,-2266454.923,-5814.711,-4496.686,2136.054
3875.250,3875.250,425389.650,7654.658,388680.085,1,0.000,0.001,0.000000,0.000,2.410574e-12,11.057,-0.049,-6.576,7654.655,-29351956.994,-4416938.006,4641893.339,-2265920.820,-5813.310,-4498.158,2136.771
3875.500,3875.500,425388.006,7654.659,388680.085,1,0.000,0.001,0.000000,0.000,2.410641e-12,11.057,-0.049,-6.576,7654.656,-29351961.390,-4418391.158,4640768.615,-2265386.538,-5811.908,-4499.631,2137.487
3875.750,3875.750,425386.362,7654.660,388680.085,1,0.000,0.001,0.000000,0.000,2.410699e-12,11.057,-0.049,-6.576,7654.658,-29351965.786,-4419843.960,4639643.524,-2264852.076,-5810.507,-4501.103,2138.204
3876.000,3876.000,425384.718,7654.662,388680.085,1,0.000,0.001,0.000000,0.000,2.410673e-12,11.057,-0.049,-6.576,7654.659,-29351970.182,-4421296.411,4638518.064,-2264317.436,-5809.104,-4502.574,2138.920
3876.250,3876.250,425383.074,7654.663,388680.085,1,0.000,0.001,0.000000,0.000,2.410732e-12,11.057,-0.049,-6.576,7654.660,-29351974.579,-4422748.512,4637392.237,-2263782.616,-5807.701,-4504.046,2139.636
3876.500,3876.500,425381.430,7654.664,388680.085,1,0.000,0.001,0.000000,0.000,2.410798e-12,11.057,-0.049,-6.576,7654.661,-29351978.976,-4424200.262,4636266.041,-2263247.618,-5806.298,-4505.516,2140.352
3876.750,3876.750,425379.786,7654.666,388680.085,1,0.000,0.001,0.000000,0.000,2.410865e-12,11.057,-0.049,-6.576,7654.663,-29351983.374,-4425651.661,4635139.478,-2262712.440,-5804.894,-4506.987,2141.068
3877.000,3877.000,425378.142,7654.667,388680.085,1,0.000,0.001,0.000000,0.000,2.410857e-12,11.057,-0.049,-6.576,7654.664,-29351987.772,-4427102.709,4634012.548,-2262177.084,-5803.490,-4508.457,2141.784
3877.250,3877.250,425376.498,7654.668,388680.085,1,0.000,0.001,0.000000,0.000,2.410923e-12,11.057,-0.049,-6.576,7654.665,-29351992.171,-4428553.406,4632885.250,-2261641.548,-5802.086,-4509.927,2142.499
3877.500,3877.500,425374.854,7654.669,388680.085,1,0.000,0.001,0.000000,0.000,2.410982e-12,11.057,-0.049,-6.576,7654.667,-29351996.570,-4430003.752,4631757.584,-2261105.834,-5800.681,-4511.397,2143.215
3877.750,3877.750,425373.210,7654.671,388680.085,1,0.000,0.001,0.000000,0.000,2.411049e-12,11.057,-0.049,-6.576,7654.668,-29352000.970,-4431453.746,4630629.552,-2260569.941,-5799.275,-4512.866,2143.930
3878.000,3878.000,425371.566,7654.672,388680.085,1,0.000,0.001,0.000000,0.000,2.411023e-12,11.057,-0.049,-6.576,7654.669,-29352005.370,-4432903.389,4629501.151,-2260033.869,-5797.869,-4514.334,2144.645
3878.250,3878.250,425369.922,7654.673,388680.085,1,0.000,0.001,0.000000,0.000,2.411090e-12,11.057,-0.049,-6.576,7654.670,-29352009.770,-4434352.681,4628372.384,-2259497.619,-5796.463,-4515.803,2145.360
3878.500,3878.500,425368.278,7654.675,388680.085,1,0.000,0.001,0.000000,0.000,2.411157e-12,11.057,-0.049,-6.576,7654.672,-29352014.171,-4435801.621,4627243.250,-2258961.189,-5795.056,-4517.271,2146.074
3878.750,3878.750,425366.634,7654.676,388680.085,1,0.000,0.001,0.000000,0.000,2.411215e-12,11.057,-0.049,-6.576,7654.673,-29352018.572,-4437250.209,4626113.749,-2258424.582,-5793.648,-4518.739,2146.789
3879.000,3879.000,425364.990,7654.677,388680.085,1,0.000,0.001,0.000000,0.000,2.411207e-12,11.057,-0.049,-6.576,7654.674,-29352022.974,-4438698.445,4624983.881,-2257887.795,-5792.240,-4520.206,2147.503
3879.250,3879.250,425363.346,7654.678,388680.085,1,0.000,0.001,0.000000,0.000,2.411273e-12,11.057,-0.049,-6.576,7654.676,-29352027.376,-4440146.329,4623853.646,-2257350.830,-5790.832,-4521.673,2148.217
