# t_sim_s,t_env_s,alt_m,speed_mps,mass_kg,stage,thrust_N,drag_N,mdot_kgps,q_Pa,rho_kgpm3,mach,fpa_deg,v_vertical_mps,v_horizontal_mps,specific_energy_Jpkg,pos_x_m,pos_y_m,pos_z_m,vel_x_mps,vel_y_mps,vel_z_mps
123.000,818705533.964,54904.451,1642.063,2294312.584,0,73999787.560,13978.985,-21560.254301,490.082,5.745458e-04,4.033,30.871,842.543,1409.429,-60682062.541,991507.762,-5553677.985,3076657.474,1517.950,-483.088,398.525
124.000,818705534.964,55743.865,1666.482,2272752.358,0,73999809.394,12937.660,-21560.198791,457.756,5.200973e-04,4.115,30.117,836.197,1441.505,-60633564.595,993041.056,-5554155.406,3077054.420,1548.682,-471.662,395.324
125.000,818705535.964,56576.667,1691.228,2251192.185,0,73999828.998,11971.116,-21560.148952,427.596,4.707749e-04,4.199,29.365,829.318,1473.934,-60583983.830,994605.213,-5554621.128,3077448.034,1579.677,-459.693,391.861
126.000,818705536.964,57402.327,1716.314,2229632.058,0,73999846.585,11074.902,-21560.104238,399.486,4.261288e-04,4.284,28.613,821.918,1506.713,-60533277.833,996200.496,-5555074.613,3077838.056,1610.932,-447.190,388.141
127.000,818705537.964,58220.332,1741.754,2208071.975,0,73999862.354,10244.688,-21560.064149,373.311,3.857429e-04,4.373,27.862,814.007,1539.837,-60481402.220,997827.162,-5555515.333,3078224.232,1642.444,-434.163,384.169
128.000,818705538.964,59030.176,1767.561,2186511.929,0,73999876.483,9476.277,-21560.028228,348.961,3.492330e-04,4.463,27.114,805.598,1573.304,-60428310.657,999485.469,-5555942.767,3078606.312,1674.212,-420.621,379.951
129.000,818705539.964,59831.365,1793.749,2164951.917,0,73999889.137,8765.632,-21559.996059,326.326,3.162456e-04,4.555,26.369,796.700,1607.111,-60373954.862,1001175.672,-5556356.406,3078984.053,1706.236,-406.574,375.491
130.000,818705540.964,60628.504,1823.264,2143391.936,0,73999900.532,8139.416,-21559.967089,306.980,2.862729e-04,4.664,26.029,800.097,1638.333,-60312895.926,1002897.672,-5556760.373,3079359.613,1737.636,-403.636,376.813
131.000,818705541.964,61431.568,1853.749,2121831.982,0,73999910.914,7547.328,-21559.940697,288.617,2.587219e-04,4.779,25.774,806.037,1669.338,-60249111.407,1004651.070,-5557163.658,3079737.681,1769.224,-402.925,379.321
132.000,818705542.964,62240.590,1884.628,2100272.053,0,73999920.355,6981.657,-21559.916693,270.850,2.334352e-04,4.896,25.522,812.012,1700.723,-60183599.502,1006436.247,-5557566.202,3080118.257,1801.194,-402.153,381.832
133.000,818705543.964,63055.605,1915.908,2078712.148,0,73999928.928,6453.121,-21559.894899,253.695,2.102623e-04,5.016,25.275,818.024,1732.496,-60116310.499,1008253.588,-5557967.945,3080501.347,1833.554,-401.323,384.347
134.000,818705544.964,63876.651,1947.596,2057152.263,0,73999936.698,6014.180,-21559.875145,237.168,1.890601e-04,5.139,25.032,824.075,1764.662,-60047192.924,1010103.488,-5558368.828,3080886.954,1866.311,-400.434,386.867
135.000,818705545.964,64703.769,1979.699,2035592.397,0,73999943.729,5593.570,-21559.857272,221.280,1.696922e-04,5.265,24.793,830.169,1797.228,-59976193.407,1011986.345,-5558768.794,3081275.083,1899.471,-399.487,389.392
136.000,818705546.964,65537.003,2012.224,2014032.548,0,73999950.078,5191.435,-21559.841130,206.040,1.520291e-04,5.394,24.558,836.308,1830.200,-59903256.571,1013902.567,-5559167.784,3081665.740,1933.042,-398.483,391.924
137.000,818705547.964,66376.402,2038.989,1996066.018,0,0.000,4775.077,0.000000,190.051,1.359481e-04,5.506,24.327,839.947,1857.947,-59840965.396,1015852.568,-5559565.741,3082058.933,1961.078,-396.219,393.270
138.000,818705548.964,67211.805,2035.041,1996066.018,0,0.000,4241.857,0.000000,168.879,1.215002e-04,5.518,24.097,830.860,1857.704,-59840973.827,1017812.886,-5559957.808,3082449.894,1959.557,-387.915,388.651
139.000,818705549.964,68038.122,2031.129,1996066.018,0,0.000,3768.787,0.000000,150.090,1.086021e-04,5.529,23.865,821.775,1857.464,-59840981.691,1019771.682,-5560341.572,3082836.236,1958.034,-379.613,384.034
140.000,818705550.964,68855.355,2027.254,1996066.018,0,0.000,3349.064,0.000000,133.415,9.708727e-05,5.541,23.633,812.692,1857.227,-59840989.047,1021728.954,-5560717.035,3083217.962,1956.509,-371.314,379.418
141.000,818705551.964,69663.507,2023.416,1996066.018,0,0.000,2976.652,0.000000,118.616,8.680725e-05,5.553,23.401,803.612,1856.992,-59840995.948,1023684.699,-5561084.201,3083595.072,1954.982,-363.018,374.803
142.000,818705552.964,70462.580,2019.615,1298206.528,1,0.000,2646.199,0.000000,105.480,7.762930e-05,5.565,23.167,794.534,1856.761,-59841002.441,1025638.917,-5561443.071,3083967.567,1953.452,-354.724,370.189
143.000,818705553.964,71252.576,2015.851,1298206.528,1,0.000,2352.952,0.000000,93.820,6.943492e-05,5.578,22.932,785.458,1856.531,-59841009.916,1027591.603,-5561793.649,3084335.450,1951.920,-346.432,365.576
144.000,818705554.964,72033.498,2012.124,1298206.528,1,0.000,2091.090,0.000000,83.400,6.206674e-05,5.588,22.697,776.385,1856.305,-59841016.909,1029542.756,-5562135.936,3084698.720,1950.386,-338.143,360.965
145.000,818705555.964,72805.588,2010.322,1297549.079,1,4899986.649,1859.768,-1314.899761,74.194,5.539400e-05,5.598,22.461,768.037,1857.825,-59837228.066,1031492.984,-5562470.041,3085057.491,1950.680,-330.169,356.690
146.000,818705556.964,73570.050,2012.339,1295576.729,1,9799976.328,1661.781,-2629.798945,66.335,4.945609e-05,5.622,22.224,761.124,1862.847,-59825833.555,1033445.340,-5562796.478,3085412.322,1954.645,-322.805,353.081
147.000,818705557.964,74328.307,2018.192,1292289.481,1,14699968.516,1491.537,-3944.697652,59.596,4.416140e-05,5.659,21.988,755.624,1871.398,-59806761.606,1035403.506,-5563115.844,3085763.870,1962.305,-316.023,350.124
148.000,818705558.964,75081.528,2026.008,1288344.784,1,14699972.084,1341.643,-3944.696974,53.667,3.943290e-05,5.703,21.752,750.815,1881.750,-59783730.428,1037370.577,-5563428.611,3086112.675,1971.844,-309.506,347.482
149.000,818705559.964,75829.930,2033.896,1284400.087,1,14699975.249,1206.821,-3944.696372,48.328,3.520914e-05,5.748,21.517,745.984,1892.153,-59760538.632,1039347.209,-5563734.844,3086458.830,1981.426,-302.953,344.825
150.000,818705560.964,76573.488,2041.858,1280455.391,1,14699978.056,1085.560,-3944.695838,43.522,3.143665e-05,5.793,21.283,741.130,1902.606,-59737184.420,1041333.444,-5564034.506,3086802.319,1991.050,-296.365,342.152
151.000,818705561.964,77312.182,2049.892,1276510.695,1,14699980.546,976.504,-3944.695365,39.196,2.806756e-05,5.838,21.049,736.254,1913.109,-59713665.974,1043329.324,-5564327.562,3087143.129,2000.717,-289.741,339.464
152.000,818705562.964,78045.988,2057.998,1272566.000,1,14699982.753,878.427,-3944.694945,35.301,2.505902e-05,5.885,20.816,731.355,1923.663,-59689981.454,1045334.893,-5564613.975,3087481.243,2010.427,-283.080,336.760
153.000,818705563.964,78774.884,2066.178,1268621.305,1,14699984.710,790.227,-3944.694573,31.794,2.237269e-05,5.931,20.584,726.433,1934.267,-59666129.002,1047350.192,-5564893.709,3087816.644,2020.179,-276.383,334.041
154.000,818705564.964,79498.847,2074.431,1264676.611,1,14699986.445,710.913,-3944.694243,28.638,1.997425e-05,5.979,20.353,721.489,1944.921,-59642106.738,1049375.264,-5565166.728,3088149.318,2029.973,-269.649,331.305
155.000,818705565.964,80217.854,2082.757,1260731.917,1,14699987.983,639.591,-3944.693951,25.796,1.783302e-05,6.027,20.122,716.522,1955.626,-59617912.762,1051410.152,-5565432.995,3088479.249,2039.810,-262.878,328.554
156.000,818705566.964,80931.883,2091.157,1256787.223,1,14699989.347,575.457,-3944.693692,23.239,1.592154e-05,6.075,19.893,711.532,1966.382,-59593545.152,1053454.899,-5565692.472,3088806.420,2049.690,-256.071,325.786
157.000,818705567.964,81640.911,2099.630,1252842.529,1,14699990.555,517.788,-3944.693462,20.936,1.421527e-05,6.124,19.664,706.519,1977.189,-59569001.968,1055509.546,-5565945.124,3089130.816,2059.612,-249.226,323.003
158.000,818705568.964,82344.914,2108.177,1248897.836,1,14699991.626,465.933,-3944.693258,18.863,1.269227e-05,6.174,19.435,701.484,1988.047,-59544281.246,1057574.138,-5566190.912,3089452.421,2069.577,-242.344,320.203
