phase,iteration,meco_mach,pitch_time_0,pitch_angle_0,pitch_time_1,pitch_angle_1,pitch_time_2,pitch_angle_2,pitch_time_3,pitch_angle_3,pitch_time_4,pitch_angle_4,coast_s,upper_burn_s,upper_ignition_delay_s,azimuth_deg,upper_pitch_time_0,upper_pitch_angle_0,upper_pitch_time_1,upper_pitch_angle_1,upper_pitch_time_2,upper_pitch_angle_2,upper_throttle_level_0,upper_throttle_level_1,upper_throttle_level_2,upper_throttle_level_3,upper_throttle_switch_ratio_0,upper_throttle_switch_ratio_1,upper_throttle_switch_ratio_2,booster_throttle_level_0,booster_throttle_level_1,booster_throttle_level_2,booster_throttle_level_3,booster_throttle_switch_ratio_0,booster_throttle_switch_ratio_1,booster_throttle_switch_ratio_2,cost,fuel,orbit_error,perigee_error_m,apoapsis_error_m,max_altitude_m,cutoff_reason,perigee_alt_m,apoapsis_alt_m,eccentricity,fuel_main_kg,fuel_circ_kg,fuel_total_kg,circ_dv_mps,circ_applied,perigee_alt_pre_circ_m,apoapsis_alt_pre_circ_m,eccentricity_pre_circ,orbit_error_pre_circ_m,status_pre_circ,booster_pitch_program_sorted,upper_pitch_program_sorted,booster_throttle_schedule,upper_throttle_schedule,status
Phase 1,2,5.4212,11.5,87.0,37.0,73.0,83.4,58.1,119.9,47.8,137.1,19.2,11.0,181.1,21.0,0.0,1.1,61.1,123.4,0.3,382.2,1.0,0.73,0.96,0.98,0.97,0.22,0.53,0.83,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1066327562.23,4345547.12,6288850.77,6288850.77,150203.81,269799.01,,-5868850.77,269796.19,0.859400,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[11.5,87.0],[37.0,73.0],[83.4,58.1],[119.9,47.8],[137.1,19.2]]","[[1.1,61.1],[123.4,0.3],[382.2,1.0]]","[[0.0,1.0],[13.706,1.0],[13.706,1.0],[68.532,1.0],[68.532,1.0],[123.357,1.0],[123.357,1.0],[137.063,1.0],[1000000000.0,1.0]]","[[0.0,0.729],[39.56,0.729],[39.56,0.963],[95.878,0.963],[95.878,0.984],[150.246,0.984],[150.246,0.967],[181.077,0.967],[182.077,0.0]]",SUBORBIT
Phase 1,3,6.4306,0.0,88.9,43.4,70.2,73.4,53.4,119.9,40.9,129.1,17.3,0.3,687.6,0.1,0.0,1.2,74.7,167.9,0.9,411.0,5.5,1.00,1.00,0.96,0.87,0.12,0.52,0.90,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1018676044.23,5807314.15,1000000000.00,0.00,0.00,509665.53,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.0,88.9],[43.4,70.2],[73.4,53.4],[119.9,40.9],[129.1,17.3]]","[[1.2,74.7],[167.9,0.9],[411.0,5.5]]","[[0.0,1.0],[12.913,1.0],[12.913,1.0],[64.563,1.0],[64.563,1.0],[116.214,1.0],[116.214,1.0],[129.126,1.0],[1000000000.0,1.0]]","[[0.0,0.999],[83.041,0.999],[83.041,1.0],[359.938,1.0],[359.938,0.96],[615.976,0.96],[615.976,0.875],[687.607,0.875],[688.607,0.0]]",ESCAPE
Phase 1,5,5.2860,0.0,89.7,52.2,68.6,88.4,52.1,111.2,32.1,135.5,29.8,0.7,670.5,5.9,0.0,16.2,52.8,392.7,1.0,434.5,0.4,0.99,0.90,0.81,0.95,0.05,0.62,0.94,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1016329890.36,5674864.32,1000000000.00,0.00,0.00,678999.77,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.0,89.7],[52.2,68.6],[88.4,52.1],[111.2,32.1],[135.5,29.8]]","[[16.2,52.8],[392.7,1.0],[434.5,0.4]]","[[0.0,1.0],[13.553,1.0],[13.553,1.0],[67.763,1.0],[67.763,1.0],[121.973,1.0],[121.973,1.0],[135.526,1.0],[1000000000.0,1.0]]","[[0.0,0.989],[34.235,0.989],[34.235,0.9],[417.485,0.9],[417.485,0.807],[630.825,0.807],[630.825,0.948],[670.52,0.948],[671.52,0.0]]",ESCAPE
Phase 1,6,6.0294,7.3,89.9,30.5,82.7,87.9,51.6,118.1,40.3,146.0,19.4,5.6,568.7,0.0,0.0,0.4,57.1,160.1,2.2,391.0,1.3,0.73,0.98,0.99,0.94,0.15,0.61,0.94,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1084925162.90,5805896.88,1000000000.00,0.00,0.00,339770.28,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[7.3,89.9],[30.5,82.7],[87.9,51.6],[118.1,40.3],[146.0,19.4]]","[[0.4,57.1],[160.1,2.2],[391.0,1.3]]","[[0.0,1.0],[14.601,1.0],[14.601,1.0],[73.007,1.0],[73.007,1.0],[131.413,1.0],[131.413,1.0],[146.014,1.0],[1000000000.0,1.0]]","[[0.0,0.733],[85.844,0.733],[85.844,0.981],[349.453,0.981],[349.453,0.99],[535.848,0.99],[535.848,0.937],[568.702,0.937],[569.702,0.0]]",ESCAPE
Phase 1,1,5.5291,0.1,90.0,37.2,77.1,83.4,59.6,118.5,39.2,127.5,19.0,4.1,508.3,7.2,0.0,4.1,53.5,55.0,4.3,469.3,2.5,0.92,0.98,0.95,0.85,0.11,0.55,0.93,1.00,1.00,1.00,1.00,0.10,0.50,0.90,2356503979.60,5816530.04,1000000000.00,0.00,0.00,319043.47,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.1,90.0],[37.2,77.1],[83.4,59.6],[118.5,39.2],[127.5,19.0]]","[[4.1,53.5],[55.0,4.3],[469.3,2.5]]","[[0.0,1.0],[12.75,1.0],[12.75,1.0],[63.751,1.0],[63.751,1.0],[114.751,1.0],[114.751,1.0],[127.501,1.0],[1000000000.0,1.0]]","[[0.0,0.917],[58.201,0.917],[58.201,0.983],[281.749,0.983],[281.749,0.945],[475.16,0.945],[475.16,0.848],[508.316,0.848],[509.316,0.0]]",ESCAPE
Phase 1,7,5.3303,1.1,89.3,40.3,70.9,84.7,59.7,117.4,46.6,140.1,18.0,0.0,822.0,0.0,0.0,0.0,66.8,191.5,0.3,201.5,0.4,0.91,0.84,0.89,0.73,0.13,0.71,0.92,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1014914775.45,5665749.31,1000000000.00,0.00,0.00,439377.66,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[1.1,89.3],[40.3,70.9],[84.7,59.7],[117.4,46.6],[140.1,18.0]]","[[0.0,66.8],[191.5,0.3],[201.5,0.4]]","[[0.0,1.0],[14.006,1.0],[14.006,1.0],[70.028,1.0],[70.028,1.0],[126.051,1.0],[126.051,1.0],[140.057,1.0],[1000000000.0,1.0]]","[[0.0,0.91],[104.313,0.91],[104.313,0.84],[583.966,0.84],[583.966,0.886],[756.024,0.886],[756.024,0.728],[821.955,0.728],[822.955,0.0]]",ESCAPE
Phase 1,4,5.5340,2.9,88.5,51.8,73.5,76.5,58.9,117.4,37.2,129.9,29.1,7.4,1212.8,0.3,0.0,1.4,47.1,49.8,0.1,156.1,0.3,0.95,0.90,1.00,0.84,0.13,0.66,0.90,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1062634384.23,5814369.32,5951472.30,5951472.30,168188.98,251810.51,impact,-5531472.30,251811.02,0.774996,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.9,88.5],[51.8,73.5],[76.5,58.9],[117.4,37.2],[129.9,29.1]]","[[1.4,47.1],[49.8,0.1],[156.1,0.3]]","[[0.0,1.0],[12.986,1.0],[12.986,1.0],[64.931,1.0],[64.931,1.0],[116.875,1.0],[116.875,1.0],[129.862,1.0],[1000000000.0,1.0]]","[[0.0,0.952],[161.256,0.952],[161.256,0.898],[803.845,0.898],[803.845,0.999],[1089.613,0.999],[1089.613,0.842],[1212.765,0.842],[1213.765,0.0]]",CRASH
Phase 1,8,6.3663,0.6,87.7,45.7,78.0,86.3,40.0,119.8,44.2,130.2,29.0,0.2,872.8,0.4,0.0,4.1,41.8,43.7,6.6,198.6,0.7,0.89,0.98,0.89,0.91,0.16,0.63,0.92,1.00,1.00,1.00,1.00,0.10,0.50,0.90,2743825360.07,5886903.14,1000000000.00,0.00,0.00,319142.79,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.6,87.7],[45.7,78.0],[86.3,40.0],[119.8,44.2],[130.2,29.0]]","[[4.1,41.8],[43.7,6.6],[198.6,0.7]]","[[0.0,1.0],[13.018,1.0],[13.018,1.0],[65.088,1.0],[65.088,1.0],[117.158,1.0],[117.158,1.0],[130.175,1.0],[1000000000.0,1.0]]","[[0.0,0.895],[143.83,0.895],[143.83,0.984],[551.268,0.984],[551.268,0.889],[800.729,0.889],[800.729,0.914],[872.774,0.914],[873.774,0.0]]",ESCAPE
Phase 1,16,5.9182,7.0,88.1,49.2,70.9,79.1,53.6,119.1,49.5,134.2,17.6,2.2,1087.8,4.9,0.0,0.9,74.3,119.9,0.3,401.9,0.7,0.99,1.00,0.78,0.72,0.13,0.68,0.91,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1057494957.57,5806203.95,1000000000.00,0.00,0.00,371717.71,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[7.0,88.1],[49.2,70.9],[79.1,53.6],[119.1,49.5],[134.2,17.6]]","[[0.9,74.3],[119.9,0.3],[401.9,0.7]]","[[0.0,1.0],[13.425,1.0],[13.425,1.0],[67.123,1.0],[67.123,1.0],[120.822,1.0],[120.822,1.0],[134.246,1.0],[1000000000.0,1.0]]","[[0.0,0.992],[141.884,0.992],[141.884,0.997],[742.54,0.997],[742.54,0.775],[992.297,0.775],[992.297,0.724],[1087.829,0.724],[1088.829,0.0]]",ESCAPE
Phase 1,10,5.0948,2.8,89.4,46.8,70.4,87.1,55.3,107.5,38.4,139.2,24.1,11.0,592.4,15.6,0.0,1.2,65.9,411.9,3.5,478.4,0.0,1.00,0.86,0.97,0.77,0.12,0.48,0.86,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1011291936.83,5648296.28,1000000000.00,0.00,0.00,779766.22,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.8,89.4],[46.8,70.4],[87.1,55.3],[107.5,38.4],[139.2,24.1]]","[[1.2,65.9],[411.9,3.5],[478.4,0.0]]","[[0.0,1.0],[13.915,1.0],[13.915,1.0],[69.576,1.0],[69.576,1.0],[125.237,1.0],[125.237,1.0],[139.153,1.0],[1000000000.0,1.0]]","[[0.0,1.0],[70.601,1.0],[70.601,0.855],[285.685,0.855],[285.685,0.972],[508.658,0.972],[508.658,0.768],[592.404,0.768],[593.404,0.0]]",ESCAPE
Phase 1,13,5.1586,0.1,88.0,50.9,72.9,83.6,62.6,114.1,38.7,142.4,21.6,2.8,579.3,0.0,0.0,3.2,62.5,160.0,0.4,314.7,0.1,0.95,0.94,0.94,0.69,0.13,0.73,0.95,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1518309150.71,5655087.99,1000000000.00,0.00,0.00,337367.64,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.1,88.0],[50.9,72.9],[83.6,62.6],[114.1,38.7],[142.4,21.6]]","[[3.2,62.5],[160.0,0.4],[314.7,0.1]]","[[0.0,1.0],[14.24,1.0],[14.24,1.0],[71.202,1.0],[71.202,1.0],[128.164,1.0],[128.164,1.0],[142.404,1.0],[1000000000.0,1.0]]","[[0.0,0.952],[74.447,0.952],[74.447,0.941],[424.536,0.941],[424.536,0.94],[550.17,0.94],[550.17,0.691],[579.253,0.691],[580.253,0.0]]",ESCAPE
Phase 1,9,5.5434,0.1,89.3,44.3,72.8,88.2,64.2,116.2,45.3,149.8,20.5,0.0,677.9,7.4,0.0,0.3,73.6,297.6,6.3,234.0,0.3,0.93,0.82,0.90,0.98,0.16,0.69,0.88,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1008861077.78,5759859.85,1000000000.00,0.00,0.00,576276.80,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.1,89.3],[44.3,72.8],[88.2,64.2],[116.2,45.3],[149.8,20.5]]","[[0.3,73.6],[234.0,0.3],[297.6,6.3]]","[[0.0,1.0],[14.981,1.0],[14.981,1.0],[74.903,1.0],[74.903,1.0],[134.825,1.0],[134.825,1.0],[149.806,1.0],[1000000000.0,1.0]]","[[0.0,0.932],[110.937,0.932],[110.937,0.822],[465.011,0.822],[465.011,0.903],[595.575,0.903],[595.575,0.975],[677.872,0.975],[678.872,0.0]]",ESCAPE
Phase 1,12,5.9219,3.9,86.7,40.1,76.6,88.7,55.9,119.9,41.5,140.1,18.7,4.4,696.0,0.0,0.0,2.5,48.9,127.8,0.6,539.1,0.8,0.77,1.00,0.76,1.00,0.17,0.73,0.91,1.00,1.00,1.00,1.00,0.10,0.50,0.90,2789626345.69,5892793.55,1000000000.00,0.00,0.00,319824.28,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[3.9,86.7],[40.1,76.6],[88.7,55.9],[119.9,41.5],[140.1,18.7]]","[[2.5,48.9],[127.8,0.6],[539.1,0.8]]","[[0.0,1.0],[14.009,1.0],[14.009,1.0],[70.047,1.0],[70.047,1.0],[126.085,1.0],[126.085,1.0],[140.094,1.0],[1000000000.0,1.0]]","[[0.0,0.768],[117.609,0.768],[117.609,0.999],[505.644,0.999],[505.644,0.762],[630.794,0.762],[630.794,1.0],[696.005,1.0],[697.005,0.0]]",ESCAPE
Phase 1,15,5.8503,0.0,89.8,46.1,76.7,80.7,57.2,118.5,45.3,125.6,24.7,6.4,415.2,2.0,0.0,14.2,48.1,318.7,0.4,261.3,4.3,1.00,0.94,0.99,0.71,0.17,0.70,0.95,1.00,1.00,1.00,1.00,0.10,0.50,0.90,24465891.89,5760657.49,24464550.85,1341.04,24464550.85,887000.28,,418658.96,24884550.85,0.643074,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.0,89.8],[46.1,76.7],[80.7,57.2],[118.5,45.3],[125.6,24.7]]","[[14.2,48.1],[261.3,4.3],[318.7,0.4]]","[[0.0,1.0],[12.561,1.0],[12.561,1.0],[62.803,1.0],[62.803,1.0],[113.045,1.0],[113.045,1.0],[125.606,1.0],[1000000000.0,1.0]]","[[0.0,0.998],[72.565,0.998],[72.565,0.939],[290.601,0.939],[290.601,0.991],[393.393,0.991],[393.393,0.71],[415.184,0.71],[416.184,0.0]]",OK
Phase 1,14,5.5942,2.9,89.9,41.5,71.3,83.6,55.7,119.8,39.7,128.3,26.7,0.9,452.6,1.2,0.0,21.8,71.9,184.8,0.2,150.2,4.4,0.95,0.87,1.00,0.81,0.08,0.52,0.88,1.00,1.00,1.00,1.00,0.10,0.50,0.90,203695451.89,5741802.88,203688854.30,6597.60,203688854.30,905899.38,,426597.60,204108854.30,0.937429,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.9,89.9],[41.5,71.3],[83.6,55.7],[119.8,39.7],[128.3,26.7]]","[[21.8,71.9],[150.2,4.4],[184.8,0.2]]","[[0.0,1.0],[12.832,1.0],[12.832,1.0],[64.161,1.0],[64.161,1.0],[115.49,1.0],[115.49,1.0],[128.322,1.0],[1000000000.0,1.0]]","[[0.0,0.953],[36.456,0.953],[36.456,0.873],[234.657,0.873],[234.657,1.0],[399.133,1.0],[399.133,0.809],[452.567,0.809],[453.567,0.0]]",OK
Phase 1,11,5.8107,0.2,89.3,40.4,60.5,89.6,59.2,113.2,50.0,125.9,28.4,6.7,752.4,0.5,0.0,30.7,74.9,120.7,1.4,172.5,1.4,0.74,0.90,0.97,0.78,0.14,0.80,0.94,1.00,1.00,1.00,1.00,0.10,0.50,0.90,2516758130.23,5879619.24,1000000000.00,0.00,0.00,319670.13,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.2,89.3],[40.4,60.5],[89.6,59.2],[113.2,50.0],[125.9,28.4]]","[[30.7,74.9],[120.7,1.4],[172.5,1.4]]","[[0.0,1.0],[12.594,1.0],[12.594,1.0],[62.968,1.0],[62.968,1.0],[113.343,1.0],[113.343,1.0],[125.937,1.0],[1000000000.0,1.0]]","[[0.0,0.744],[107.164,0.744],[107.164,0.903],[600.944,0.903],[600.944,0.968],[704.954,0.968],[704.954,0.776],[752.412,0.776],[753.412,0.0]]",ESCAPE
Phase 1,20,5.7559,3.0,88.6,38.6,73.3,83.9,63.5,115.6,42.8,135.4,24.4,10.6,258.9,6.0,0.0,12.1,74.9,436.4,0.1,354.9,4.2,0.88,1.00,1.00,1.00,0.18,0.58,0.93,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1063346365.83,4982765.37,5996659.34,5996659.34,383113.06,768624.19,,-5576659.34,803113.06,0.800629,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[3.0,88.6],[38.6,73.3],[83.9,63.5],[115.6,42.8],[135.4,24.4]]","[[12.1,74.9],[354.9,4.2],[436.4,0.1]]","[[0.0,1.0],[13.538,1.0],[13.538,1.0],[67.69,1.0],[67.69,1.0],[121.842,1.0],[121.842,1.0],[135.38,1.0],[1000000000.0,1.0]]","[[0.0,0.877],[47.736,0.877],[47.736,1.0],[149.922,1.0],[149.922,0.996],[240.36,0.996],[240.36,1.0],[258.946,1.0],[259.946,0.0]]",SUBORBIT
Phase 1,24,5.0404,0.2,88.8,52.5,72.2,85.2,63.7,118.8,44.9,132.1,23.9,5.4,726.5,1.1,0.0,15.6,63.3,311.9,0.4,395.8,0.2,1.00,0.99,0.99,0.88,0.24,0.53,0.95,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1004073148.17,5599734.61,1000000000.00,0.00,0.00,677114.54,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.2,88.8],[52.5,72.2],[85.2,63.7],[118.8,44.9],[132.1,23.9]]","[[15.6,63.3],[311.9,0.4],[395.8,0.2]]","[[0.0,1.0],[13.211,1.0],[13.211,1.0],[66.055,1.0],[66.055,1.0],[118.898,1.0],[118.898,1.0],[132.109,1.0],[1000000000.0,1.0]]","[[0.0,0.997],[172.959,0.997],[172.959,0.992],[388.14,0.992],[388.14,0.988],[688.465,0.988],[688.465,0.878],[726.527,0.878],[727.527,0.0]]",ESCAPE
Phase 1,17,5.3704,1.4,89.1,23.3,75.3,67.8,53.7,119.4,40.7,126.6,27.4,2.7,602.2,0.2,0.0,0.3,47.9,289.9,0.0,166.0,0.5,0.95,1.00,0.82,0.63,0.21,0.44,0.90,1.00,1.00,1.00,1.00,0.10,0.50,0.90,2501097572.71,5762001.78,1000000000.00,0.00,0.00,319221.93,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[1.4,89.1],[23.3,75.3],[67.8,53.7],[119.4,40.7],[126.6,27.4]]","[[0.3,47.9],[166.0,0.5],[289.9,0.0]]","[[0.0,1.0],[12.663,1.0],[12.663,1.0],[63.317,1.0],[63.317,1.0],[113.971,1.0],[113.971,1.0],[126.634,1.0],[1000000000.0,1.0]]","[[0.0,0.952],[123.602,0.952],[123.602,0.998],[267.928,0.998],[267.928,0.82],[543.103,0.82],[543.103,0.634],[602.243,0.634],[603.243,0.0]]",ESCAPE
Phase 1,19,6.2791,3.0,88.8,41.0,75.2,89.0,55.9,115.8,49.2,132.1,29.3,11.6,819.3,23.5,0.0,19.0,33.9,126.6,7.0,210.8,2.1,0.99,0.97,0.94,0.74,0.18,0.56,0.95,1.00,1.00,1.00,1.00,0.10,0.50,0.90,2876979955.94,5894837.83,1000000000.00,0.00,0.00,318791.52,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[3.0,88.8],[41.0,75.2],[89.0,55.9],[115.8,49.2],[132.1,29.3]]","[[19.0,33.9],[126.6,7.0],[210.8,2.1]]","[[0.0,1.0],[13.212,1.0],[13.212,1.0],[66.061,1.0],[66.061,1.0],[118.909,1.0],[118.909,1.0],[132.122,1.0],[1000000000.0,1.0]]","[[0.0,0.991],[147.927,0.991],[147.927,0.975],[459.623,0.975],[459.623,0.94],[777.511,0.94],[777.511,0.739],[819.264,0.739],[820.264,0.0]]",ESCAPE
Phase 1,21,6.3773,2.0,89.2,37.2,75.4,83.0,65.3,114.7,44.8,124.1,29.1,4.6,280.2,16.4,0.0,15.5,53.1,116.3,5.0,240.7,3.0,0.97,1.00,0.94,0.63,0.14,0.69,0.95,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1052765738.64,5129339.81,5064222.61,5064222.61,59289.98,360712.20,,-4644222.61,360710.02,0.591705,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.0,89.2],[37.2,75.4],[83.0,65.3],[114.7,44.8],[124.1,29.1]]","[[15.5,53.1],[116.3,5.0],[240.7,3.0]]","[[0.0,1.0],[12.409,1.0],[12.409,1.0],[62.046,1.0],[62.046,1.0],[111.682,1.0],[111.682,1.0],[124.092,1.0],[1000000000.0,1.0]]","[[0.0,0.966],[39.657,0.966],[39.657,1.0],[193.25,1.0],[193.25,0.937],[266.149,0.937],[266.149,0.63],[280.157,0.63],[281.157,0.0]]",SUBORBIT
Phase 1,18,5.4106,0.1,89.5,54.5,73.5,83.5,54.4,117.6,35.9,127.8,29.2,1.8,644.6,6.5,0.0,1.2,42.0,249.7,4.9,155.9,1.1,0.98,0.87,0.94,0.98,0.17,0.50,0.94,1.00,1.00,1.00,1.00,0.10,0.50,0.90,2310269622.09,5774226.21,1000000000.00,0.00,0.00,318846.17,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.1,89.5],[54.5,73.5],[83.5,54.4],[117.6,35.9],[127.8,29.2]]","[[1.2,42.0],[155.9,1.1],[249.7,4.9]]","[[0.0,1.0],[12.779,1.0],[12.779,1.0],[63.894,1.0],[63.894,1.0],[115.009,1.0],[115.009,1.0],[127.787,1.0],[1000000000.0,1.0]]","[[0.0,0.981],[107.66,0.981],[107.66,0.875],[325.319,0.875],[325.319,0.935],[604.891,0.935],[604.891,0.983],[644.594,0.983],[645.594,0.0]]",ESCAPE
Phase 1,23,5.3887,2.1,88.8,43.5,80.1,78.3,54.8,109.0,39.7,126.7,17.6,0.4,393.0,16.5,0.0,7.5,56.5,255.7,6.2,161.1,2.4,0.99,0.99,0.85,0.74,0.06,0.80,0.94,1.00,1.00,1.00,1.00,0.10,0.50,0.90,10323443.50,5615978.57,10275586.44,47857.06,10275586.44,512714.59,,372142.94,10695586.44,0.433581,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.1,88.8],[43.5,80.1],[78.3,54.8],[109.0,39.7],[126.7,17.6]]","[[7.5,56.5],[161.1,2.4],[255.7,6.2]]","[[0.0,1.0],[12.667,1.0],[12.667,1.0],[63.337,1.0],[63.337,1.0],[114.006,1.0],[114.006,1.0],[126.674,1.0],[1000000000.0,1.0]]","[[0.0,0.988],[23.296,0.988],[23.296,0.993],[314.253,0.993],[314.253,0.846],[367.516,0.846],[367.516,0.738],[393.048,0.738],[394.048,0.0]]",OK
Phase 1,22,5.7732,0.1,89.1,35.5,72.0,83.5,63.0,114.2,43.1,132.1,25.4,9.0,711.0,2.1,0.0,7.6,71.7,40.7,3.8,308.4,2.8,0.92,0.97,0.93,0.83,0.22,0.72,0.92,1.00,1.00,1.00,1.00,0.10,0.50,0.90,2424074239.81,5851789.12,1000000000.00,0.00,0.00,318610.22,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.1,89.1],[35.5,72.0],[83.5,63.0],[114.2,43.1],[132.1,25.4]]","[[7.6,71.7],[40.7,3.8],[308.4,2.8]]","[[0.0,1.0],[13.207,1.0],[13.207,1.0],[66.033,1.0],[66.033,1.0],[118.86,1.0],[118.86,1.0],[132.066,1.0],[1000000000.0,1.0]]","[[0.0,0.919],[158.195,0.919],[158.195,0.97],[512.657,0.97],[512.657,0.926],[654.252,0.926],[654.252,0.831],[710.965,0.831],[711.965,0.0]]",ESCAPE
Phase 1,31,4.7538,0.0,90.0,43.2,80.3,86.9,63.0,110.0,45.5,123.9,26.7,0.0,188.4,2.0,0.0,5.2,54.0,307.0,4.7,434.3,5.0,0.98,0.97,0.91,0.83,0.14,0.79,0.90,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1067948056.27,4167915.52,6445733.76,6445733.76,44984.88,375069.63,,-6025733.76,375015.12,0.902622,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.0,90.0],[43.2,80.3],[86.9,63.0],[110.0,45.5],[123.9,26.7]]","[[5.2,54.0],[307.0,4.7],[434.3,5.0]]","[[0.0,1.0],[12.394,1.0],[12.394,1.0],[61.97,1.0],[61.97,1.0],[111.547,1.0],[111.547,1.0],[123.941,1.0],[1000000000.0,1.0]]","[[0.0,0.981],[25.867,0.981],[25.867,0.969],[149.307,0.969],[149.307,0.911],[169.391,0.911],[169.391,0.828],[188.43,0.828],[189.43,0.0]]",SUBORBIT
Phase 1,29,5.4129,0.3,87.8,46.9,79.9,84.8,57.8,112.6,40.8,122.7,29.8,0.9,572.4,6.7,0.0,11.1,43.6,314.6,2.4,152.9,2.6,0.99,0.96,1.00,0.91,0.10,0.72,0.89,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1099782083.34,5710224.39,1000000000.00,0.00,0.00,337226.45,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.3,87.8],[46.9,79.9],[84.8,57.8],[112.6,40.8],[122.7,29.8]]","[[11.1,43.6],[152.9,2.6],[314.6,2.4]]","[[0.0,1.0],[12.269,1.0],[12.269,1.0],[61.346,1.0],[61.346,1.0],[110.423,1.0],[110.423,1.0],[122.692,1.0],[1000000000.0,1.0]]","[[0.0,0.988],[56.908,0.988],[56.908,0.964],[409.605,0.964],[409.605,0.997],[506.567,0.997],[506.567,0.914],[572.357,0.914],[573.357,0.0]]",ESCAPE
Phase 1,30,5.6311,0.1,89.9,40.1,78.5,83.4,58.6,110.1,47.7,112.6,22.6,9.9,1020.3,1.7,0.0,4.2,46.5,384.4,8.1,152.7,1.8,1.00,0.94,0.99,0.87,0.10,0.77,0.89,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1029399424.19,5748442.10,1000000000.00,0.00,0.00,395756.09,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.1,89.9],[40.1,78.5],[83.4,58.6],[110.1,47.7],[112.6,22.6]]","[[4.2,46.5],[152.7,1.8],[384.4,8.1]]","[[0.0,1.0],[11.255,1.0],[11.255,1.0],[56.276,1.0],[56.276,1.0],[101.296,1.0],[101.296,1.0],[112.552,1.0],[1000000000.0,1.0]]","[[0.0,0.998],[97.548,0.998],[97.548,0.941],[788.997,0.941],[788.997,0.99],[909.255,0.99],[909.255,0.866],[1020.257,0.866],[1021.257,0.0]]",ESCAPE
